ernsthaft,serious (long form),,,,,,,,,,
"der Angestellte, die Angestellte",employee (An~),,,,,,,,,,
die Datei,data file,,,,,,,,,,
die Begegnung,"encounter, meeting",,,,,,,,,,
aufeinander,into/onto one another,,,,,,,,,,
golden,"gold, golden",,,,,,,,,,
dorthin,"there, thither (not 'dahin')",,,,,,,,,,
die Dienstleistung,service (D~),,,,,,,,,,
ordnen,"to arrange, sort (o~)",,,,,,,,,,
die Vielzahl,multitude,,,,,,,,,,
der Träger,"holder, responsible body",,,,,,,,,,
die Tonne,"ton, barrel",,,,,,,,,,
der Trend,trend (Tr~),,,,,,,,,,
der Kanton,"canton (Switzerland), province",,,,,,,,,,
der Keller,"cellar, basement",,,,,,,,,,
die Gründung,foundation,,,,,,,,,,
"der Verwandte, die Verwandte",relative,,,,,,,,,,
interpretieren,to interpret,,,,,,,,,,
die Operation,operation,,,,,,,,,,
neigen,"to bend, lean (n~)",,,,,,,,,,
die Qualifikation,qualification,,,,,,,,,,
scheinbar,apparent (s~),,,,,,,,,,
raten,"to advise, guess",,,,,,,,,,
sanft,"soft, gentle (s~)",,,,,,,,,,
hübsch,pretty,,,,,,,,,,
umso,the (more...the),,,,,,,,,,
das Konto,account,,,,,,,,,,
die Variante,"variant, variation",,,,,,,,,,
vergeben,"to forgive, award, allocate, give away",,,,,,,,,,
städtisch,municipal,,,,,,,,,,
schmecken,to taste,,,,,,,,,,
die Vielfalt,diversity,,,,,,,,,,
die Sammlung,collection,,,,,,,,,,
die Aufwendungen,expenditure,,,,,,,,,,
akademisch,academic,,,,,,,,,,
die Berechnung,calculation (B~),,,,,,,,,,
die Zahlung,payment,,,,,,,,,,
wirksam,effective (w~),,,,,,,,,,
ablegen,"to take off, put aside, file (abl~)",,,,,,,,,,
ärgern,to annoy (ä~),,,,,,,,,,
achtzig,eighty,,,,,,,,,,
bedecken,to cover (be~),,,,,,,,,,
aufregen,"to excite, upset, annoy (auf~)",,,,,,,,,,
der Bestand,"continuation, stock, supply",,,,,,,,,,
zusammensetzen,to put together (not 'zusammenstellen'),,,,,,,,,,
beugen,to bend (be~),,,,,,,,,,
der Arbeiter,worker,,,,,,,,,,
der Entwurf,"sketch, design, draft (E~)",,,,,,,,,,
ausweisen,"to identify, expel",,,,,,,,,,
der Bauch,belly,,,,,,,,,,
der Aufwand,"expense, effort (A~)",,,,,,,,,,
beliebt,popular,,,,,,,,,,
bereiten,"to make, cause (b~)",,,,,,,,,,
abstimmen,"to vote, coordinate",,,,,,,,,,
das Entwicklungsland,developing country,,,,,,,,,,
anregen,"to encourage, suggest, stimulate (an~)",,,,,,,,,,
ausbauen,"to extend, improve (not 'ausdehnen')",,,,,,,,,,
entziehen,"to take away, remove (ent~)",,,,,,,,,,
der Kern,"seed, core, nucleus",,,,,,,,,,
die Hose,"trousers, pants",,,,,,,,,,
hierfür,for this,,,,,,,,,,
der Impuls,"impulse, stimulus (I~)",,,,,,,,,,
herzlich,"cordial, warm",,,,,,,,,,
etliche,quite a few,,,,,,,,,,
mangeln,"to lack, be missing (m~)",,,,,,,,,,
sich gewöhnen,to get used to,,,,,,,,,,
klopfen,"to knock, beat",,,,,,,,,,
erfinden,to invent,,,,,,,,,,
herkommen,to come here,,,,,,,,,,
die Finanzierung,financing,,,,,,,,,,
experimentell,experimental,,,,,,,,,,
grinsen,to grin,,,,,,,,,,
das Kapital,capital (economics),,,,,,,,,,
rauchen,to smoke,,,,,,,,,,
rechtzeitig,punctual,,,,,,,,,,
klagen,to complain (k~),,,,,,,,,,
die Fachhochschule,technical college (of higher education),,,,,,,,,,
der Fernseher,television set,,,,,,,,,,
faszinieren,to fascinate,,,,,,,,,,
primär,primary,,,,,,,,,,
der Motor,"motor, engine",,,,,,,,,,
der Rang,"standing, status",,,,,,,,,,
erbringen,"to raise, produce (er~)",,,,,,,,,,
rollen,to roll,,,,,,,,,,
der Zahn,tooth,,,,,,,,,,
die Republik,republic,,,,,,,,,,
das Salz,salt,,,,,,,,,,
ungewöhnlich,unusual (un~),,,,,,,,,,
der Wahlkampf,election campaign,,,,,,,,,,
der Schilling,shilling (former unit of Austrian currency),,,,,,,,,,
die Wolke,cloud,,,,,,,,,,
zustimmen,"to agree, consent (z~)",,,,,,,,,,
atmen,to breathe,,,,,,,,,,
vorübergehend,temporary (not 'vorläufig'),,,,,,,,,,
die Behinderung,"obstruction, handicap",,,,,,,,,,
vorübergehen,to pass by (not 'vorbeigehen'),,,,,,,,,,
zustande kommen,"to come about, materialize",,,,,,,,,,
übel,"foul, bad",,,,,,,,,,
der Stil,style,,,,,,,,,,
der Regisseur,(film) director,,,,,,,,,,
zustande,"in existence, (to come, bring) about",,,,,,,,,,
vereinen,to unite (not 'vereinigen'),,,,,,,,,,
verständlich,comprehensible,,,,,,,,,,
bequem,comfortable (b~),,,,,,,,,,
die Anstrengung,effort (A~),,,,,,,,,,
absolvieren,"to complete, graduate",,,,,,,,,,
die Vermittlung,"negotiation, placement (not 'Verhandlung')",,,,,,,,,,
versetzen,"to move, transfer (ver~)",,,,,,,,,,
laden,to load (l~),,,,,,,,,,
die Kooperation,cooperation (K~),,,,,,,,,,
der Einwohner,inhabitant (E~),,,,,,,,,,
der Bord,board (B~),,,,,,,,,,
das Symbol,symbol,,,,,,,,,,
die Trennung,separation,,,,,,,,,,
der Eingriff,"intervention, interference",,,,,,,,,,
überwinden,to overcome,,,,,,,,,,
ökologisch,"ecological, organic",,,,,,,,,,
der Dichter,"writer, poet",,,,,,,,,,
der Fan,"fan, supporter",,,,,,,,,,
errichten,"to build, erect (er~)",,,,,,,,,,
die Hütte,"hut, cabin",,,,,,,,,,
lehnen,to lean,,,,,,,,,,
die Stasi,state security service,,,,,,,,,,
der Täter,"culprit, perpetrator",,,,,,,,,,
die Übertragung,"transmission, broadcast (Ü~)",,,,,,,,,,
herausfinden,to find out,,,,,,,,,,
das Handy,mobile phone,,,,,,,,,,
schlicht,"simple, plain (s~)",,,,,,,,,,
Hamburger,(of) Hamburg,,,,,,,,,,
Frankfurter,(of) Frankfurt,,,,,,,,,,
die Tour,"tour, trip",,,,,,,,,,
qualifizieren,to qualify,,,,,,,,,,
die Berücksichtigung,consideration (Ber~),,,,,,,,,,
bedrohen,to threaten (be~),,,,,,,,,,
weiblich,feminine,,,,,,,,,,
die Verfassung,constitution,,,,,,,,,,
sich bewerben,to apply (sich b~),,,,,,,,,,
aufmachen,to open up (auf~),,,,,,,,,,
verleihen,"to rent, award",,,,,,,,,,
vorhin,a short while ago (v~),,,,,,,,,,
der Architekt,architect,,,,,,,,,,
bewerten,"to assess, judge (bew~)",,,,,,,,,,
bearbeiten,"to edit, work on, revise",,,,,,,,,,
ausdrücklich,explicit (a~),,,,,,,,,,
attraktiv,attractive,,,,,,,,,,
vermögen,to be capable,,,,,,,,,,
die Aufmerksamkeit,attention,,,,,,,,,,
sich auswirken,to have an effect (sich a~),,,,,,,,,,
abstrakt,abstract,,,,,,,,,,
der Beschluss,"decision, resolution",,,,,,,,,,
aufbringen,"to raise, find (auf~)",,,,,,,,,,
die Absicht,intention,,,,,,,,,,
vorgehen,"to go on ahead, be fast, have priority",,,,,,,,,,
die Zeitschrift,"magazine, journal",,,,,,,,,,
vollkommen,"complete, perfect (v~)",,,,,,,,,,
unendlich,endless (u~),,,,,,,,,,
zutreffen,"to be correct, apply to (zu~)",,,,,,,,,,
voneinander,from each other,,,,,,,,,,
der Griff,"handle, grip, grasp",,,,,,,,,,
der Feind,enemy (F~),,,,,,,,,,
eintreffen,"to arrive, come true, happen (ein~)",,,,,,,,,,
das Geschlecht,"sex, gender",,,,,,,,,,
die Erweiterung,"expansion, extension (E~)",,,,,,,,,,
erlernen,to learn (er~),,,,,,,,,,
geheim,secret (g~),,,,,,,,,,
der Flüchtling,refugee,,,,,,,,,,
die Bindung,"relationship, attachment",,,,,,,,,,
decken,to cover (d~),,,,,,,,,,
das Business,business (B~),,,,,,,,,,
der Ehegatte,husband,,,,,,,,,,
der Gläubiger,"creditor, believer",,,,,,,,,,
differenzieren,differentiate (d~),,,,,,,,,,
der Halt,"stop, hold",,,,,,,,,,
die Einschätzung,"opinion, assessment, evaluation (Ein~)",,,,,,,,,,
die Bibel,bible,,,,,,,,,,
die Entstehung,origin (E~),,,,,,,,,,
das Gewissen,conscience,,,,,,,,,,
entnehmen,"to take from, extract, infer",,,,,,,,,,
das Elektron,electron,,,,,,,,,,
die Flucht,"flight, escape",,,,,,,,,,
die Börse,stock market,,,,,,,,,,
dumm,"dumb, stupid (d~)",,,,,,,,,,
einsteigen,"to board, get in",,,,,,,,,,
das Marketing,marketing,,,,,,,,,,
die Nebenwirkung,side effect,,,,,,,,,,
murmeln,"to murmur, mutter",,,,,,,,,,
der Kindergarten,"kindergarten, nursery school",,,,,,,,,,
die Infektion,infection,,,,,,,,,,
hinterlassen,to leave (h~),,,,,,,,,,
das Orchester,orchestra,,,,,,,,,,
loben,to praise,,,,,,,,,,
der Mantel,coat,,,,,,,,,,
"der Nationalsozialist, der Nazi","National Socialist, Nazi",,,,,,,,,,
der Kontinent,continent,,,,,,,,,,
das Klima,climate,,,,,,,,,,
das Hemd,shirt,,,,,,,,,,
der Mut,courage,,,,,,,,,,
indirekt,indirect,,,,,,,,,,
intern,internal,,,,,,,,,,
das Paket,"parcel, package",,,,,,,,,,
registrieren,to register (r~),,,,,,,,,,
mehrmals,"repeatedly, several times",,,,,,,,,,
quer,"diagonally, sideways (q~)",,,,,,,,,,
lebendig,"living, lively",,,,,,,,,,
die Kündigung,"termination, (notice of) dismissal",,,,,,,,,,
relevant,relevant,,,,,,,,,,
rennen,to run (r~),,,,,,,,,,
die Oper,opera,,,,,,,,,,
das Vorgehen,action (V~),,,,,,,,,,
der Übergang,"crossing, transition",,,,,,,,,,
die Ressource,resource,,,,,,,,,,
vorziehen,to prefer (vor~),,,,,,,,,,
womit,with what,,,,,,,,,,
vermissen,to miss (v~),,,,,,,,,,
die Scheibe,"disc, slice, (glass) pane",,,,,,,,,,
das Vorbild,"model, example (not 'Vorlage')",,,,,,,,,,
subjektiv,subjective,,,,,,,,,,
die Stille,"silence, peace (St~)",,,,,,,,,,
die These,thesis,,,,,,,,,,
der Transport,transportation,,,,,,,,,,
senden,"to send, broadcast (se~)",,,,,,,,,,
verlängern,"to lengthen, extend",,,,,,,,,,
der Widerspruch,"contradiction, dissent",,,,,,,,,,
übergehen,"1) to pass over, into; 2) to ignore",,,,,,,,,,
verschließen,"to close, lock (ver~)",,,,,,,,,,
vollziehen,to carry out (v~),,,,,,,,,,
die Revolution,revolution,,,,,,,,,,
die Richtlinie,guideline (R~),,,,,,,,,,
der Stress,stress,,,,,,,,,,
verurteilen,to condemn,,,,,,,,,,
verbleiben,to remain (ver~),,,,,,,,,,
die Rückkehr,return,,,,,,,,,,
teils,partly (not 'teilweise'),,,,,,,,,,
die Distanz,distance (D~),,,,,,,,,,
zuwenden,"to turn towards, devote oneself to",,,,,,,,,,
der Aufenthalt,"stay, residence",,,,,,,,,,
abbrechen,"to break off, stop",,,,,,,,,,
der Besitz,"property, possession (B~)",,,,,,,,,,
der Alkohol,alcohol,,,,,,,,,,
zusammenarbeiten,to cooperate (z~),,,,,,,,,,
der Ball,ball,,,,,,,,,,
die Wüste,desert,,,,,,,,,,
dementsprechend,accordingly (d~),,,,,,,,,,
die Frist,"time period, deadline",,,,,,,,,,
einigermaßen,somewhat,,,,,,,,,,
die Aussicht,"prospect, view",,,,,,,,,,
das Ei,egg,,,,,,,,,,
aufkommen,"to come up, arise, pay for",,,,,,,,,,
dynamisch,dynamic,,,,,,,,,,
bewahren,"to keep, protect (be~)",,,,,,,,,,
analog,analogous,,,,,,,,,,
dominieren,to dominate,,,,,,,,,,
die Bemerkung,"remark, comment (B~)",,,,,,,,,,
die Anerkennung,recognition,,,,,,,,,,
die Chemie,chemistry,,,,,,,,,,
zucken,"to twitch, shrug",,,,,,,,,,
einschalten,to switch on,,,,,,,,,,
einhalten,"to observe, keep, follow (ein~)",,,,,,,,,,
die Presse,press,,,,,,,,,,
potenziell,potential,,,,,,,,,,
moralisch,moral,,,,,,,,,,
der Höhepunkt,"hight point, peak (H~)",,,,,,,,,,
sich nähern,to approach (sich n~),,,,,,,,,,
das Kreuz,cross,,,,,,,,,,
Münchner,(of) Munich,,,,,,,,,,
hinweg,"(be) over, for (many years)",,,,,,,,,,
das Geschenk,gift,,,,,,,,,,
der Horizont,horizon,,,,,,,,,,
klettern,to climb (k~),,,,,,,,,,
die Notwendigkeit,necessity,,,,,,,,,,
locker,"loose, relaxed",,,,,,,,,,
die Gestaltung,"design, organisation (G~)",,,,,,,,,,
indisch,Indian,,,,,,,,,,
identifizieren,to identify,,,,,,,,,,
gewährleisten,to guarantee (ge~),,,,,,,,,,
das Heim,home (H~),,,,,,,,,,
heimlich,secret (h~),,,,,,,,,,
die Konferenz,conference,,,,,,,,,,
kommunikativ,communicative,,,,,,,,,,
küssen,to kiss,,,,,,,,,,
mehrfach,multiple (m~),,,,,,,,,,
kürzlich,recently (k~),,,,,,,,,,
das Organ,organ,,,,,,,,,,
scheiden,"to separate, divorce (s~)",,,,,,,,,,
ausbreiten,to spread out,,,,,,,,,,
prinzipiell,in principle (p~),,,,,,,,,,
streiten,"to quarrel, argue",,,,,,,,,,
die Rechtsprechung,jurisdiction,,,,,,,,,,
südlich,southern,,,,,,,,,,
angreifen,to attack (ang~),,,,,,,,,,
versterben,to pass away,,,,,,,,,,
vorwerfen,"to accuse, reproach (vor~)",,,,,,,,,,
ansteigen,"to rise, go up (an~)",,,,,,,,,,
die Zeile,line (Z~),,,,,,,,,,
worauf,on what (not 'woran'),,,,,,,,,,
die Übung,"exercise, practice",,,,,,,,,,
winken,to wave,,,,,,,,,,
problematisch,problematic,,,,,,,,,,
steil,steep,,,,,,,,,,
der Ring,ring,,,,,,,,,,
profitieren,to profit,,,,,,,,,,
das Regal,shelf,,,,,,,,,,
zittern,to tremble,,,,,,,,,,
akut,"acute, urgent",,,,,,,,,,
zurückhalten,"to hold back, restrain",,,,,,,,,,
quasi,almost (q~),,,,,,,,,,
der Vortrag,lecture (not 'Vorlesung'),,,,,,,,,,
überschreiten,to exceed,,,,,,,,,,
dreimal,three times,,,,,,,,,,
der Gehalt,"meaning, contents (G~)",,,,,,,,,,
blöd,"dumb, stupid (b~)",,,,,,,,,,
der Eingang,entrance,,,,,,,,,,
die Freundschaft,friendship,,,,,,,,,,
die Ferien,"holidays, vacation (F~)",,,,,,,,,,
die Fragestellung,problem (F~),,,,,,,,,,
die Erscheinung,"phenomen, appearance (E~)",,,,,,,,,,
einig,agreed (not 'einverstanden'),,,,,,,,,,
das Geheimnis,secret,,,,,,,,,,
der Flug,flight,,,,,,,,,,
erlangen,"to obtain, secure",,,,,,,,,,
beklagen,to complain (b~),,,,,,,,,,
benennen,to name (ben~),,,,,,,,,,
der Besitzer,owner (B~),,,,,,,,,,
daraufhin,as a result (d~),,,,,,,,,,
die Ausführung,"implentation, type (A~)",,,,,,,,,,
das Center,centre (C~),,,,,,,,,,
das Frühstück,breakfast,,,,,,,,,,
ausgeprägt,distinctive,,,,,,,,,,
erwidern,"to answer, reply (er~)",,,,,,,,,,
erstaunen,to astonish (er~),,,,,,,,,,
danken,to thank (d~),,,,,,,,,,
ferner,furthermore (f~),,,,,,,,,,
das Gehalt,salary,,,,,,,,,,
die Miete,rent,,,,,,,,,,
die Phantasie,"imagination, fantasy",,,,,,,,,,
die Hut,care (H~),,,,,,,,,,
die Klage,"complaint, lawsuit (K~)",,,,,,,,,,
der Hut,hat,,,,,,,,,,
mitmachen,"to join in, take part",,,,,,,,,,
jetzig,current (j~),,,,,,,,,,
das Protein,protein,,,,,,,,,,
losgehen,"to come off, go off, start",,,,,,,,,,
das Geräusch,"sound, noise (G~)",,,,,,,,,,
der Geschmack,taste,,,,,,,,,,
der Pass,"pass, passport",,,,,,,,,,
das Öl,oil,,,,,,,,,,
das Gold,gold,,,,,,,,,,
kündigen,to terminate,,,,,,,,,,
das Medikament,"medicine, drug",,,,,,,,,,
korrigieren,"to correct, revise",,,,,,,,,,
die Lehrerin,teacher (female),,,,,,,,,,
markieren,to mark,,,,,,,,,,
die Klinik,"clinic, hospital",,,,,,,,,,
hinausgehen,"to go out, exceed",,,,,,,,,,
die Interpretation,interpretation,,,,,,,,,,
der Hafen,harbour,,,,,,,,,,
die Prognose,prognosis,,,,,,,,,,
die Marke,"brand, stamp",,,,,,,,,,
wonach,"what...for, what...of",,,,,,,,,,
die Vorgabe,guideline (V~),,,,,,,,,,
verwandeln,"to transform, turn into (ver~)",,,,,,,,,,
vorerst,for the present,,,,,,,,,,
der Schreck,"fright, shock",,,,,,,,,,
transportieren,to transport,,,,,,,,,,
virtuell,virtual,,,,,,,,,,
schildern,to describe (s~),,,,,,,,,,
die Abhängigkeit,dependence,,,,,,,,,,
das Weihnachten,Christmas,,,,,,,,,,
zugänglich,accessible,,,,,,,,,,
der Turm,tower,,,,,,,,,,
wahnsinnig,insane,,,,,,,,,,
vorschreiben,to tell sb to do sth,,,,,,,,,,
die Serie,series,,,,,,,,,,
widersprechen,to contradict,,,,,,,,,,
seither,since then (not 'seitdem'),,,,,,,,,,
das Protokoll,"protocol, minutes, record",,,,,,,,,,
die Wende,change (esp. the 1989-90 political change in the GDR),,,,,,,,,,
verweigern,to refuse (ver~),,,,,,,,,,
der Tee,tea,,,,,,,,,,
verteidigen,to defend,,,,,,,,,,
abholen,"to get, fetch, pick up",,,,,,,,,,
die Überzeugung,conviction,,,,,,,,,,
weggehen,"to go away, leave",,,,,,,,,,
blind,blind,,,,,,,,,,
der Dialog,dialogue,,,,,,,,,,
einschließlich,including,,,,,,,,,,
ausgleichen,"to even out, reconcile",,,,,,,,,,
einschlafen,to fall asleep,,,,,,,,,,
einigen,"to unite, agree (e~)",,,,,,,,,,
aufsetzen,to put on (auf~),,,,,,,,,,
aufbrechen,"to take off, break open (auf~)",,,,,,,,,,
außerordentlich,extraordinary,,,,,,,,,,
der Arbeitsmarkt,labour market,,,,,,,,,,
der Ärger,"annoyance, trouble",,,,,,,,,,
andeuten,"to suggest, indicate (an~)",,,,,,,,,,
eigenständig,independent (e~),,,,,,,,,,
einleiten,to introduce (not 'einführen'),,,,,,,,,,
die Betreuung,care (B~),,,,,,,,,,
BSE,"BSE, mad cow disease",,,,,,,,,,
die Bombe,bomb,,,,,,,,,,
dazwischen,in between (d~),,,,,,,,,,
ausführlich,detailed (a~),,,,,,,,,,
ausgezeichnet,"excellent, perfect",,,,,,,,,,
anbringen,"to put up, install (an~)",,,,,,,,,,
absetzen,"to take off, dismiss (abs~)",,,,,,,,,,
der Austausch,exchange,,,,,,,,,,
denkbar,conceivable,,,,,,,,,,
beantragen,to apply for (b~),,,,,,,,,,
die Hitze,heat,,,,,,,,,,
das Gen,gene,,,,,,,,,,
flüstern,to whisper,,,,,,,,,,
gleiten,to glide,,,,,,,,,,
intellektuell,intellectual (i~),,,,,,,,,,
materiell,"material, financial",,,,,,,,,,
der Maler,painter,,,,,,,,,,
keinerlei,no...at all,,,,,,,,,,
die E-Mail,e-mail,,,,,,,,,,
kontinuierlich,"constant, continuous (k~)",,,,,,,,,,
das Gas,gas,,,,,,,,,,
korrekt,correct (k~),,,,,,,,,,
der Leib,body (L~),,,,,,,,,,
hinterher,"after, afterwards (h~)",,,,,,,,,,
jenseits,beyond (j~),,,,,,,,,,
geistlich,"religious, spiritual",,,,,,,,,,
hervorragend,outstanding,,,,,,,,,,
feucht,damp,,,,,,,,,,
die Entschuldigung,"apology, excuse",,,,,,,,,,
die Konzentration,concentration,,,,,,,,,,
etablieren,to establish (e~),,,,,,,,,,
die Erhöhung,increase (E~),,,,,,,,,,
die Kindheit,childhood,,,,,,,,,,
das Klavier,piano,,,,,,,,,,
konsequent,consistent,,,,,,,,,,
aussteigen,to get off,,,,,,,,,,
mündlich,oral,,,,,,,,,,
pressen,to press (p~),,,,,,,,,,
nebeneinander,side by side,,,,,,,,,,
der Pilot,pilot,,,,,,,,,,
das Resultat,result (R~),,,,,,,,,,
trainieren,"to train, coach",,,,,,,,,,
psychisch,psychological,,,,,,,,,,
unsicher,uncertain,,,,,,,,,,
stellvertretend,on behalf,,,,,,,,,,
der Stock,"stick, floor (of building)",,,,,,,,,,die Stöcker
anfangs,initially,,,,,,,,,,
die Milch,milk,,,,,,,,,,
anmelden,"to register, sign up (an~)",,,,,,,,,,
der Riese,giant,,,,,,,,,,
pädagogisch,pedagogical,,,,,,,,,,
merkwürdig,strange (m~),,,,,,,,,,
der Übersetzer,translator,,,,,,,,,,
die Umfrage,survey,,,,,,,,,,
die Strafe,punishment,,,,,,,,,,
das Ufer,"shore, bank",,,,,,,,,,
die Menschheit,humanity,,,,,,,,,,
austauschen,"to exchange, replace (aus~)",,,,,,,,,,
aufzeigen,"to show, point out (auf~)",,,,,,,,,,
der Mord,murder,,,,,,,,,,
bevorstehen,"to lie ahead, be imminent",,,,,,,,,,
die Großmutter,grandmother,,,,,,,,,,
sich entspannen,to relax (sich en~),,,,,,,,,,
furchtbar,terrible (f~),,,,,,,,,,
der Gesichtspunkt,point of view (G~),,,,,,,,,,
beliebig,"any, as you like (b~)",,,,,,,,,,
friedlich,peaceful,,,,,,,,,,
das Dutzend,dozen,,,,,,,,,,
fliehen,"to flee, escape (fli~)",,,,,,,,,,
die Ernährung,"food, diet (E~)",,,,,,,,,,
evangelisch,protestant,,,,,,,,,,
eingreifen,to intervene,,,,,,,,,,
das Baby,baby,,,,,,,,,,
die Differenz,difference (D~),,,,,,,,,,
die Dunkelheit,darkness (long form),,,,,,,,,,
das Eis,"ice, ice cream",,,,,,,,,,
die City,city centre (C~),,,,,,,,,,
der Empfang,reception,,,,,,,,,,
genetisch,genetic,,,,,,,,,,
derzeitig,current (d~),,,,,,,,,,
der Empfänger,recipient,,,,,,,,,,
der Franzose,"Frenchman, French",,,,,,,,,,
die Hochzeit,wedding,,,,,,,,,,
die Herkunft,origin (H~),,,,,,,,,,
auswärtig,from out of town,,,,,,,,,,
der Onkel,uncle,,,,,,,,,,
der Konkurrent,competitor,,,,,,,,,,
"das Potenzial, das Potential",potential,,,,,,,,,,
nachhaltig,"lasting, sustainable (n~)",,,,,,,,,,
methodisch,methodical,,,,,,,,,,
das Muster,"pattern, model, sample (M~)",,,,,,,,,,
der Protest,protest,,,,,,,,,,
der Reiz,"stimulus, appeal (R~)",,,,,,,,,,
restlich,remaining (r~),,,,,,,,,,
der Hunger,hunger,,,,,,,,,,
die Note,"note, grade",,,,,,,,,,
reinigen,to clean (r~),,,,,,,,,,
die Last,"load, burden (L~)",,,,,,,,,,
null,zero,,,,,,,,,,
das Lebensjahr,year (of one's life),,,,,,,,,,
putzen,to clean (p~),,,,,,,,,,
neugierig,curious,,,,,,,,,,
die Mischung,mixture,,,,,,,,,,
der Sachverhalt,facts (S~),,,,,,,,,,
das Medium,medium,,,,,,,,,,
der Nachfolger,successor,,,,,,,,,,
resultieren,to result (r~),,,,,,,,,,
jederzeit,any time,,,,,,,,,,
die Konjunktur,"economic situation, (state of the) economy",,,,,,,,,,
der Rohstoff,raw material,,,,,,,,,,
die Sicherung,"securing, protection, fuse",,,,,,,,,,
verdächtig,suspicious,,,,,,,,,,
die Verarbeitung,processing,,,,,,,,,,
das Turnier,tournament,,,,,,,,,,
der Schuss,shot,,,,,,,,,,
die Verteilung,distribution,,,,,,,,,,
die Übernahme,takeover,,,,,,,,,,
sperren,"to cut off, block, close",,,,,,,,,,
die Veröffentlichung,publication,,,,,,,,,,
der Witz,joke,,,,,,,,,,
wunderschön,"wonderful, lovely",,,,,,,,,,
anfallen,"to attack, accumulate (anf~)",,,,,,,,,,
umstritten,disputed,,,,,,,,,,
selbe,same,,,,,,,,,,
sechzehn,sixteen,,,,,,,,,,
verdeutlichen,"to clarify, explain (ver~)",,,,,,,,,,
der Sieger,winner,,,,,,,,,,
das Taxi,taxi,,,,,,,,,,
umgeben,"to surround, enclose (um~)",,,,,,,,,,
wiegen,to weigh,,,,,,,,,,
die Wiedervereinigung,reunification,,,,,,,,,,
der Abschied,"departure, parting",,,,,,,,,,
anführen,"to lead, command, quote (an~)",,,,,,,,,,
die Strahlung,radiation,,,,,,,,,,
die Statistik,statistics,,,,,,,,,,
der Bewerber,applicant (B~),,,,,,,,,,
bestreiten,to dispute,,,,,,,,,,
effektiv,effective (e~),,,,,,,,,,
die Benutzung,use (B~),,,,,,,,,,
Berner,Bern(se),,,,,,,,,,
eindringen,"to force one's way in, penetrate",,,,,,,,,,
entfallen,"to slip (sb's mind), be dropped",,,,,,,,,,
der Ertrag,"yield, earnings",,,,,,,,,,
der Flur,"hall, corridor (F~)",,,,,,,,,,
die Herstellung,production (H~),,,,,,,,,,
gründlich,thorough,,,,,,,,,,
der Held,hero,,,,,,,,,,
das Defizit,deficit,,,,,,,,,,
das Format,format,,,,,,,,,,
einsam,"lonely, isolated",,,,,,,,,,
die Beurteilung,judgement (B~),,,,,,,,,,
die Einschränkung,restriction (Ein~),,,,,,,,,,
"herein, rein","in, into, Come in!",,,,,,,,,,
heuer,this year,,,,,,,,,,
beauftragen,"to commission, hire (a firm)",,,,,,,,,,
aushalten,"to hold out, bear, endure",,,,,,,,,,
dringen,"to press, insist (d~)",,,,,,,,,,
ausbrechen,"to break out, errupt",,,,,,,,,,
einschließen,"to lock up, surround (ein~)",,,,,,,,,,
der Christ,Christian,,,,,,,,,,
die Küste,coast,,,,,,,,,,
jemals,ever,,,,,,,,,,
die Kleidung,clothes,,,,,,,,,,
die Kneipe,"pub, bar (K~)",,,,,,,,,,
notieren,to note,,,,,,,,,,
die Kette,chain,,,,,,,,,,
japanisch,Japanese,,,,,,,,,,
kleben,"to stick, glue",,,,,,,,,,
die Messung,"measuring, measurement",,,,,,,,,,
die Kammer,(small) room,,,,,,,,,,
das Messer,knife,,,,,,,,,,
der Kaiser,emperor,,,,,,,,,,
nebenbei,"on the side, in addition (n~)",,,,,,,,,,
das Motto,motto,,,,,,,,,,
der Kritiker,critic,,,,,,,,,,
das Japanisch,Japanese (language),,,,,,,,,,
nervös,nervous,,,,,,,,,,
konstant,constant (k~),,,,,,,,,,
der Moslem,Muslim,,,,,,,,,,
der Nutzer,user (N~),,,,,,,,,,
jahrelang,(lasting) for years,,,,,,,,,,
mitunter,from time to time (m~),,,,,,,,,,
logisch,logical,,,,,,,,,,
langweilig,boring,,,,,,,,,,
liberal,liberal,,,,,,,,,,
unzählig,countless (un~),,,,,,,,,,
reizen,"to annoy, provoke, tempt (r~)",,,,,,,,,,
das Top,top,,,,,,,,,,
der Saal,hall (S~),,,,,,,,,,
der Quadratmeter,square metre,,,,,,,,,,
die Schwäche,weakness,,,,,,,,,,
der Passagier,passenger,,,,,,,,,,
die Premiere,opening night,,,,,,,,,,
die Verbreitung,spread,,,,,,,,,,
spontan,spontaneous,,,,,,,,,,
die Probe,"sample, test, rehearsal",,,,,,,,,,
das Tuch,cloth,,,,,,,,,,
die Überraschung,surprise,,,,,,,,,,
top,top,,,,,,,,,,
übergeben,"to hand over, transfer (ü~)",,,,,,,,,,
schief,"crooked, not straight",,,,,,,,,,
das Tennis,tennis,,,,,,,,,,
der Sektor,sector,,,,,,,,,,
peinlich,embarrassing,,,,,,,,,,
das Symptom,symptom,,,,,,,,,,
der Sprung,jump,,,,,,,,,,
optisch,optical,,,,,,,,,,
organisch,organic,,,,,,,,,,
verlegen,"to misplace, postpone",,,,,,,,,,
die Übersetzung,translation,,,,,,,,,,
beibringen,to teach (b~),,,,,,,,,,
das Zelt,tent,,,,,,,,,,
die Wiese,meadow,,,,,,,,,,
verschaffen,to provide (ver~),,,,,,,,,,
die Wärme,warmth,,,,,,,,,,
